-3.75216,-6.67734,5.63719
-2.14874,-6.2919,7.11453
0,-7.15042,6.95434
-6.36989,-3.8247,-8.20622
-6.24349,-4.6225,-6.49623
-6.09726,-5.6109,-4.67894
-6.31441,-6.01299,-3.25921
-5.98418,-6.74733,-1.40314
-5.23709,-7.57398,0.46627
-4.29098,-8.11323,2.38442
-3.24277,-8.15293,4.22025
-1.73181,-7.6385,5.6936
-5.6358,-5.80367,-7.74857
-5.38718,-6.4518,-6.16689
-5.08285,-7.32643,-4.32109
-5.27282,-7.46584,-2.87485
-4.1362,-8.6123,-1.04503
-3.13323,-9.13629,0.81878
-1.94503,-9.23415,2.62135
-1.09312,-8.7411,4.1381
0,-8.09146,5.34087
-4.70608,-7.2197,-7.52955
-4.20415,-7.81153,-5.84368
-3.62234,-8.59338,-4.04243
-3.02717,-9.45363,-1.95941
-2.20152,-9.70916,-0.63755
-1.01682,-9.71656,0.95467
0,-9.23206,2.54671
1.09312,-8.7411,4.1381
1.73181,-7.6385,5.6936
2.14874,-6.2919,7.11453
2.29514,-4.87829,8.27223
2.23647,-2.95809,8.92461
1.99458,-0.60998,9.2887
-3.45625,-8.57317,-6.82654
-2.71528,-8.94646,-5.55376
-2.03205,-9.56166,-3.44989
-0.91885,-9.62744,-2.21054
0,-9.58535,-0.88629
1.01682,-9.71656,0.95467
1.94503,-9.23415,2.62135
3.24277,-8.15293,4.22025
3.75216,-6.67734,5.63719
4.03809,-5.23807,7.04455
4.12465,-3.548,7.95405
3.72368,-1.14573,8.58697
-1.88533,-9.22031,-6.79889
-1.06111,-9.53369,-5.45325
0,-9.48329,-3.84204
0.91885,-9.62744,-2.21054
2.20152,-9.70916,-0.63755
3.13323,-9.13629,0.81878
4.29098,-8.11323,2.38442
5.10822,-6.74936,3.92134
5.53051,-5.46184,5.50189
5.65276,-3.84604,6.52108
5.40372,-1.61247,7.47343
1.06111,-9.53369,-5.45325
2.03205,-9.56166,-3.44989
3.02717,-9.45363,-1.95941
4.1362,-8.6123,-1.04503
5.23709,-7.57398,0.46627
5.96851,-6.52864,2.03293
6.48817,-5.15829,3.47294
6.86934,-3.79448,4.89401
6.81554,-1.94522,5.93053
1.88533,-9.22031,-6.79889
2.71528,-8.94646,-5.55376
3.62234,-8.59338,-4.04243
5.27282,-7.46584,-2.87485
5.98418,-6.74733,-1.40314
6.67571,-5.73608,0.10234
7.15214,-4.71132,1.51762
7.46191,-3.49308,2.95937
7.56445,-2.31141,4.30327
3.45625,-8.57317,-6.82654
4.20415,-7.81153,-5.84368
5.08285,-7.32643,-4.32109
6.31441,-6.01299,-3.25921
6.99052,-5.01694,-1.8881
7.52183,-3.70044,-0.51432
7.79279,-2.73175,1.10033
8.05947,-1.50296,2.76753
7.60767,-0.5684,4.59939
6.70292,0.06004,6.23992
5.31389,0.60081,7.48811
3.53746,1.07133,8.47419
1.15339,1.51369,9.19904
4.70608,-7.2197,-7.52955
5.38718,-6.4518,-6.16689
6.09726,-5.6109,-4.67894
7.03346,-4.4509,-3.54895
7.3792,-3.49709,-2.18347
7.76752,-1.84131,-0.92719
7.98893,-0.75212,0.84194
8.06621,0.40109,2.78565
7.3657,1.34368,4.60382
6.1138,1.94213,6.23844
4.64127,2.57224,7.50868
2.29559,2.91372,8.5581
5.6358,-5.80367,-7.74857
6.24349,-4.6225,-6.49623
6.78379,-4.01784,-5.01755
7.93758,0.0722,-0.96992
7.96921,1.20744,0.97332
7.62423,2.30205,2.81799
6.86564,3.1624,4.768
5.33943,3.8022,6.32664
3.34467,4.40891,7.67253
6.36989,-3.8247,-8.20622
6.74047,-2.8484,-6.74712
7.74468,1.05291,-2.47059
7.77059,2.06323,-0.80729
7.66385,3.29619,1.04415
7.10064,4.23342,2.91874
6.01447,4.93908,4.85771
4.49828,5.59395,6.28801
6.82585,-1.86426,-8.69399
7.12806,-0.49186,-7.34929
7.52646,0.73096,-5.96025
7.69315,1.74041,-4.18153
7.54098,3.05323,-2.51935
7.31613,4.37155,-0.61128
6.97545,5.35131,1.30741
6.16984,6.11292,3.29612
5.10466,6.41586,4.77815
7.62652,3.24782,-4.40493
7.24346,4.8012,-4.77214
7.55603,2.52648,-6.26962
7.38028,1.35743,-7.84943
6.86103,-0.14155,-9.14913
6.74159,5.9908,-5.83258
7.22458,4.14855,-6.88918
7.31422,3.19647,-8.44268
7.09051,1.66694,-9.77213
5.8875,7.22674,-6.54736
6.65934,5.64059,-7.65729
6.75138,4.62427,-9.0307
6.58044,3.33743,-10.39707
4.69146,8.22723,-6.7826
5.81346,6.42065,-8.65026
6.04363,5.37051,-9.81363
-4.69146,8.22723,-6.7826
-5.81346,6.42065,-8.65026
-6.04363,5.37051,-9.81363
-5.8875,7.22674,-6.54736
-6.65934,5.64059,-7.65729
-6.75138,4.62427,-9.0307
-6.58044,3.33743,-10.39707
-6.74159,5.9908,-5.83258
-7.22458,4.14855,-6.88918
-7.31422,3.19647,-8.44268
-7.09051,1.66694,-9.77213
-7.24346,4.8012,-4.77214
-7.62652,3.24782,-4.40493
-7.55603,2.52648,-6.26962
-7.38028,1.35743,-7.84943
-6.86103,-0.14155,-9.14913
0,0,9.68308
