0,9.071585155,-2.359754454
-6.711765,0.040402876,-3.251600355
6.711765,0.040402876,-3.251600355
5.787677636,5.520863216,-2.577468644
5.291804727,6.709097557,0.307434896
3.864122447,7.63424051,3.067770143
2.868837559,7.145708546,4.989564557
1.479340453,5.68662139,6.812878187
0,3.806770224,7.891304964
-1.223800252,1.558864431,8.44043914
4.221901505,7.998817387,-1.354789681
2.695405558,8.884820317,1.088308144
1.830882336,8.708839134,3.18709115
0,7.96264703,5.044718001
-1.479340453,5.68662139,6.812878187
-2.435870762,3.254307219,7.608766206
1.270447661,9.479016328,-0.947183306
0,9.087440894,1.333345013
0,9.076490798,3.105438474
0,9.271139705,-2.211516434
-1.830882336,8.708839134,3.18709115
-2.868837559,7.145708546,4.989564557
-3.825797111,5.121648995,5.942844877
-1.270447661,9.479016328,-0.947183306
-2.695405558,8.884820317,1.088308144
-3.864122447,7.63424051,3.067770143
-4.459387187,6.021159964,4.365321482
-4.221901505,7.998817387,-1.354789681
-5.291804727,6.709097557,0.307434896
-5.682547954,5.453384344,2.836565436
-5.546670402,4.157847823,4.627615703
-4.762196763,2.697832099,6.297663028
-3.695490968,0.960411022,7.627828134
-1.955187826,-0.684381878,8.564858511
-5.787677636,5.520863216,-2.577468644
-6.399087198,4.127248875,-0.356852241
-6.823959684,2.968422112,2.430080351
-6.414469893,1.490027747,4.741794544
-5.47913021,0.284948655,6.38332782
-3.909902609,-1.519049882,7.764134929
-6.550732888,3.611543152,-3.353155926
-7.191620108,0.850096251,-0.882936903
-7.391919265,0.032151584,2.143634599
-6.905051715,-0.800953972,4.600056501
-5.956055073,-2.338984312,6.00361353
-6.518995129,2.417299399,-5.253637073
-6.840717711,1.278489412,-3.5553823
-7.304625099,-1.866238006,-0.629182006
-7.312517928,-2.298574078,2.385298838
-6.737313764,-3.011819533,4.178390203
-5.934584124,2.22697797,-7.934360742
-6.298127313,0.41663451,-6.069156425
-6.78248072,-4.023512045,-0.232191092
-6.558030032,-4.667036048,2.749989597
-5.831241498,-4.494821698,4.955347697
-4.193518856,-4.037020083,6.982920038
-2.270752074,-3.414835627,8.204556551
0,-2.138343513,8.791875902
-6.174969392,-2.458138877,-5.637380998
-6.580438308,-3.739554155,-2.991084431
-6.034746843,-5.755782196,0.051843011
-5.204501802,-6.437833018,2.984444293
-4.116929504,-6.061561438,5.365757296
-2.344914884,-5.481057427,7.057748614
0,-6.676694032,6.465208258
-5.333266171,-4.302240169,-5.613509789
-5.404091392,-5.870302681,-2.891640039
-4.645302298,-7.280552408,0.130139701
-3.608293164,-7.665487704,3.129931648
-1.844644417,-7.354417376,5.224001733
-3.784983913,-6.401014415,-5.260040689
-3.528848027,-7.603010836,-2.818037873
-2.738838019,-8.607966849,0.239368223
-1.404967401,-8.437486994,3.277284901
0,-7.829896826,4.687622229
-1.929652202,-7.497197868,-5.136777648
-1.125731192,-8.455208629,-2.632832329
0,-8.996686498,0.487952047
1.404967401,-8.437486994,3.277284901
1.844644417,-7.354417376,5.224001733
2.344914884,-5.481057427,7.057748614
2.270752074,-3.414835627,8.204556551
1.955187826,-0.684381878,8.564858511
0,-7.85891896,-4.945387489
1.125731192,-8.455208629,-2.632832329
2.738838019,-8.607966849,0.239368223
3.608293164,-7.665487704,3.129931648
4.116929504,-6.061561438,5.365757296
4.193518856,-4.037020083,6.982920038
3.909902609,-1.519049882,7.764134929
1.929652202,-7.497197868,-5.136777648
3.528848027,-7.603010836,-2.818037873
4.645302298,-7.280552408,0.130139701
5.204501802,-6.437833018,2.984444293
5.831241498,-4.494821698,4.955347697
5.956055073,-2.338984312,6.00361353
3.784983913,-6.401014415,-5.260040689
5.404091392,-5.870302681,-2.891640039
6.034746843,-5.755782196,0.051843011
6.558030032,-4.667036048,2.749989597
6.737313764,-3.011819533,4.178390203
5.333266171,-4.302240169,-5.613509789
6.580438308,-3.739554155,-2.991084431
6.78248072,-4.023512045,-0.232191092
7.312517928,-2.298574078,2.385298838
6.905051715,-0.800953972,4.600056501
5.47913021,0.284948655,6.38332782
3.695490968,0.960411022,7.627828134
1.223800252,1.558864431,8.44043914
6.174969392,-2.458138877,-5.637380998
7.304625099,-1.866238006,-0.629182006
7.391919265,0.032151584,2.143634599
6.414469893,1.490027747,4.741794544
4.762196763,2.697832099,6.297663028
2.435870762,3.254307219,7.608766206
6.298127313,0.41663451,-6.069156425
6.840717711,1.278489412,-3.5553823
7.191620108,0.850096251,-0.882936903
6.823959684,2.968422112,2.430080351
5.546670402,4.157847823,4.627615703
3.825797111,5.121648995,5.942844877
5.934584124,2.22697797,-7.934360742
6.518995129,2.417299399,-5.253637073
6.550732888,3.611543152,-3.353155926
6.399087198,4.127248875,-0.356852241
5.682547954,5.453384344,2.836565436
4.459387187,6.021159964,4.365321482
6.118458137,4.523870113,-4.409174427
3.743504949,6.649204911,-6.530243068
-3.743504949,6.649204911,-6.530243068
-6.118458137,4.523870113,-4.409174427
